degree_ratio,degree_centrality,eigenvector_centrality,harmonic_centrality,closeness_centrality,betweenness_centrality,clustering_coefficients,PrestigeRank
1.538461595773696899e-01,1.520467847585678101e-01,8.365371078252792358e-02,4.584795236587524414e-01,3.960518538951873779e-01,3.354537300765514374e-03,1.230769231915473938e-01,2.903807163238525391e-01
3.076923191547393799e-01,1.578947305679321289e-01,8.890868723392486572e-02,4.687134623527526855e-01,4.057116508483886719e-01,3.937925212085247040e-03,2.140468209981918335e-01,2.893001735210418701e-01
2.500000000000000000e-01,1.520467847585678101e-01,1.020944565534591675e-01,4.811890721321105957e-01,4.229028224945068359e-01,8.016480132937431335e-03,1.630434840917587280e-01,1.632502079010009766e-01
5.000000000000000000e-01,6.432748585939407349e-02,3.517908975481987000e-02,3.930799365043640137e-01,3.441554009914398193e-01,5.722874266211874783e-05,3.090909123420715332e-01,3.454034924507141113e-01
5.000000000000000000e-01,8.187134563922882080e-02,4.340054467320442200e-02,4.231968820095062256e-01,3.761497437953948975e-01,6.027628667652606964e-03,3.516483604907989502e-01,2.791674137115478516e-01
3.333333432674407959e-01,1.286549717187881470e-01,6.628510355949401855e-02,4.438596367835998535e-01,3.919047117233276367e-01,2.539508976042270660e-03,1.789473742246627808e-01,2.727963328361511230e-01
3.571428656578063965e-01,1.461988240480422974e-01,8.516110479831695557e-02,4.628655016422271729e-01,4.024398028850555420e-01,7.632323075085878372e-03,1.857707500457763672e-01,2.280116081237792969e-01
3.333333432674407959e-01,1.111111119389533997e-01,5.902197211980819702e-02,4.318713545799255371e-01,3.752070367336273193e-01,3.302003606222569942e-04,2.536764740943908691e-01,2.582308053970336914e-01
3.333333432674407959e-01,1.520467847585678101e-01,9.105916321277618408e-02,4.794346988201141357e-01,4.193490147590637207e-01,1.045181136578321457e-02,1.938405781984329224e-01,2.383403480052947998e-01
3.333333432674407959e-01,8.771929889917373657e-02,5.072712525725364685e-02,4.209551513195037842e-01,3.724069595336914062e-01,7.676927634747698903e-05,3.397435843944549561e-01,2.964446246623992920e-01
4.615384638309478760e-01,1.052631586790084839e-01,4.793537780642509460e-02,4.314814805984497070e-01,3.819071352481842041e-01,6.247712299227714539e-03,1.166666671633720398e-01,2.933539450168609619e-01
2.000000029802322388e-01,1.228070184588432312e-01,6.812182068824768066e-02,4.411306083202362061e-01,3.799685239791870117e-01,1.791423768736422062e-03,2.033492773771286011e-01,2.821217179298400879e-01
1.818181872367858887e-01,1.111111119389533997e-01,4.035593196749687195e-02,4.038011729717254639e-01,3.473494350910186768e-01,5.874540656805038452e-04,2.865497171878814697e-01,4.816535115242004395e-01
3.000000119209289551e-01,9.941520541906356812e-02,4.527800902724266052e-02,4.187134504318237305e-01,3.660332560539245605e-01,1.630017301067709923e-03,2.573529481887817383e-01,4.286057651042938232e-01
5.000000000000000000e-01,9.941520541906356812e-02,6.831080466508865356e-02,4.419103264808654785e-01,3.886789679527282715e-01,0.000000000000000000e+00,2.714285850524902344e-01,1.767844110727310181e-01
4.000000059604644775e-01,7.602339237928390503e-02,4.923474043607711792e-02,4.245614111423492432e-01,3.770972490310668945e-01,1.020250725559890270e-03,1.089743599295616150e-01,2.249793708324432373e-01
3.333333432674407959e-01,9.941520541906356812e-02,5.012236535549163818e-02,4.172514677047729492e-01,3.678319454193115234e-01,7.163911359384655952e-04,2.714285850524902344e-01,3.237593173980712891e-01
5.000000000000000000e-01,7.017543911933898926e-02,5.140500515699386597e-02,4.346003830432891846e-01,3.866958916187286377e-01,0.000000000000000000e+00,2.272727340459823608e-01,1.821088492870330811e-01
4.285714328289031982e-01,7.602339237928390503e-02,4.236796498298645020e-02,4.076997935771942139e-01,3.598740398883819580e-01,2.362673112656921148e-04,2.363636344671249390e-01,2.311961799860000610e-01
3.333333432674407959e-01,4.678362607955932617e-02,3.144877031445503235e-02,3.860623836517333984e-01,3.437297046184539795e-01,1.719979336485266685e-04,2.500000000000000000e-01,2.152755409479141235e-01
3.333333432674407959e-01,8.187134563922882080e-02,5.103724449872970581e-02,4.258284568786621094e-01,3.809353709220886230e-01,1.536719617433845997e-03,2.045454531908035278e-01,1.516730934381484985e-01
2.500000000000000000e-01,1.169590651988983154e-01,8.120064437389373779e-02,4.553606212139129639e-01,4.057116508483886719e-01,8.190812543034553528e-03,1.699346452951431274e-01,1.976446956396102905e-01
3.333333432674407959e-01,5.847953259944915771e-02,3.638673573732376099e-02,4.004873335361480713e-01,3.533445000648498535e-01,0.000000000000000000e+00,2.000000029802322388e-01,2.372079342603683472e-01
2.000000029802322388e-01,9.356725215911865234e-02,5.307684838771820068e-02,4.243664741516113281e-01,3.770972490310668945e-01,6.329583702608942986e-04,1.333333402872085571e-01,1.595745235681533813e-01
2.000000029802322388e-01,7.602339237928390503e-02,3.690956532955169678e-02,3.972709476947784424e-01,3.473494350910186768e-01,8.400501974392682314e-05,4.743589758872985840e-01,4.660093784332275391e-01
5.000000000000000000e-01,8.187134563922882080e-02,5.205415189266204834e-02,4.175438582897186279e-01,3.670333921909332275e-01,0.000000000000000000e+00,3.484848439693450928e-01,2.353254258632659912e-01
1.666666716337203979e-01,1.111111119389533997e-01,5.983109772205352783e-02,4.448343217372894287e-01,3.876849114894866943e-01,0.000000000000000000e+00,2.426470518112182617e-01,2.505053579807281494e-01
2.000000029802322388e-01,7.017543911933898926e-02,4.304199293255805969e-02,4.104288518428802490e-01,3.626430630683898926e-01,0.000000000000000000e+00,2.222222238779067993e-01,2.361242771148681641e-01
3.333333432674407959e-01,7.602339237928390503e-02,4.001199081540107727e-02,4.077972769737243652e-01,3.592056632041931152e-01,0.000000000000000000e+00,2.909090816974639893e-01,2.240708172321319580e-01
